TICKER,CNAME,ACTDATS,ESTIMATOR,ANALYS,FPI,MEASURE,VALUE,ANNDATS,REVDATS,FPEDATS,ANNDATS_ACT,ACTUAL,FORECAST_ERROR
AAPL,APPLE COMPUTER,1995-12-05,215,685,1,EPS,0.0312,1995-12-05,1995-12-12,1996-09-30,1996-10-16,-0.0261,-0.057300000000000004
AAPL,APPLE COMPUTER,1995-12-05,28,1997,1,EPS,0.0196,1995-12-05,1995-12-28,1996-09-30,1996-10-16,-0.0261,-0.045700000000000005
AAPL,APPLE COMPUTER,1995-12-05,100,9486,1,EPS,0.0223,1995-12-05,1996-01-10,1996-09-30,1996-10-16,-0.0261,-0.0484
AAPL,APPLE COMPUTER,1995-12-07,29,9077,1,EPS,0.0234,1995-12-07,1995-12-14,1996-09-30,1996-10-16,-0.0261,-0.0495
AAPL,APPLE COMPUTER,1995-12-07,37,9236,1,EPS,0.021,1995-12-07,1995-12-18,1996-09-30,1996-10-16,-0.0261,-0.0471
AAPL,APPLE COMPUTER,1995-12-07,232,740,1,EPS,0.0268,1995-12-07,1995-12-19,1996-09-30,1996-10-16,-0.0261,-0.0529
AAPL,APPLE COMPUTER,1995-12-08,86,9900,1,EPS,0.0179,1995-12-08,1995-12-15,1996-09-30,1996-10-16,-0.0261,-0.044
AAPL,APPLE COMPUTER,1995-12-12,114,494,1,EPS,0.0221,1995-12-12,1995-12-12,1996-09-30,1996-10-16,-0.0261,-0.04820000000000001
AAPL,APPLE COMPUTER,1995-12-12,118,33091,1,EPS,0.0205,1995-12-12,1995-12-15,1996-09-30,1996-10-16,-0.0261,-0.0466
AAPL,APPLE COMPUTER,1995-12-12,192,1830,1,EPS,0.0179,1995-12-12,1995-12-18,1996-09-30,1996-10-16,-0.0261,-0.044
AAPL,APPLE COMPUTER,1995-12-12,125,8487,1,EPS,0.0201,1995-12-12,1995-12-21,1996-09-30,1996-10-16,-0.0261,-0.046200000000000005
AAPL,APPLE COMPUTER,1995-12-13,54,689,1,EPS,0.0237,1995-12-13,1995-12-14,1996-09-30,1996-10-16,-0.0261,-0.0498
AAPL,APPLE COMPUTER,1995-12-13,215,685,1,EPS,0.025,1995-12-13,1995-12-18,1996-09-30,1996-10-16,-0.0261,-0.051100000000000007
AAPL,APPLE COMPUTER,1995-12-14,191,9834,1,EPS,0.0248,1995-12-14,1996-01-09,1996-09-30,1996-10-16,-0.0261,-0.0509
AAPL,APPLE COMPUTER,1995-12-15,54,689,1,EPS,0.0134,1995-12-15,1996-01-10,1996-09-30,1996-10-16,-0.0261,-0.0395
AAPL,APPLE COMPUTER,1995-12-18,811,4363,1,EPS,0.0125,1995-12-18,1995-12-18,1996-09-30,1996-10-16,-0.0261,-0.0386
AAPL,APPLE COMPUTER,1995-12-18,158,9620,1,EPS,0.0246,1995-12-18,1995-12-18,1996-09-30,1996-10-16,-0.0261,-0.0507
AAPL,APPLE COMPUTER,1995-12-18,118,33091,1,EPS,0.0154,1995-12-18,1996-01-10,1996-09-30,1996-10-16,-0.0261,-0.0415
AAPL,APPLE COMPUTER,1995-12-18,29,9077,1,EPS,0.0147,1995-12-18,1996-01-11,1996-09-30,1996-10-16,-0.0261,-0.0408
AAPL,APPLE COMPUTER,1995-12-18,68,18367,1,EPS,0.0134,1995-12-18,1996-01-18,1996-09-30,1996-10-16,-0.0261,-0.0395
AAPL,APPLE COMPUTER,1995-12-18,86,9900,1,EPS,0.0045,1995-12-18,1996-01-19,1996-09-30,1996-10-16,-0.0261,-0.030600000000000002
AAPL,APPLE COMPUTER,1995-12-18,39,678,1,EPS,0.0107,1995-12-18,1996-03-27,1996-09-30,1996-10-16,-0.0261,-0.0368
AAPL,APPLE COMPUTER,1995-12-19,241,3810,1,EPS,0.0134,1995-12-18,1996-01-10,1996-09-30,1996-10-16,-0.0261,-0.0395
AAPL,APPLE COMPUTER,1995-12-19,37,9236,1,EPS,0.0036,1995-12-19,1996-01-11,1996-09-30,1996-10-16,-0.0261,-0.0297
AAPL,APPLE COMPUTER,1995-12-19,215,685,1,EPS,0.0156,1995-12-19,1996-01-12,1996-09-30,1996-10-16,-0.0261,-0.0417
AAPL,APPLE COMPUTER,1995-12-19,11,938,1,EPS,0.0179,1995-12-19,1996-01-19,1996-09-30,1996-10-16,-0.0261,-0.044
AAPL,APPLE COMPUTER,1995-12-20,873,71723,1,EPS,0.0071,1995-12-20,1996-01-11,1996-09-30,1996-10-16,-0.0261,-0.0332
AAPL,APPLE COMPUTER,1995-12-20,192,1830,1,EPS,0.0018,1995-12-20,1996-01-15,1996-09-30,1996-10-16,-0.0261,-0.0279
AAPL,APPLE COMPUTER,1995-12-21,7,6867,1,EPS,0.0156,1995-11-01,1996-01-23,1996-09-30,1996-10-16,-0.0261,-0.0417
AAPL,APPLE COMPUTER,1995-12-21,183,5166,1,EPS,0.0161,1995-12-20,1996-01-11,1996-09-30,1996-10-16,-0.0261,-0.0422
AAPL,APPLE COMPUTER,1995-12-21,94,10229,1,EPS,0.0089,1995-12-21,1995-12-26,1996-09-30,1996-10-16,-0.0261,-0.035
AAPL,APPLE COMPUTER,1995-12-21,189,5668,1,EPS,0.0116,1995-12-21,1996-01-10,1996-09-30,1996-10-16,-0.0261,-0.0377
AAPL,APPLE COMPUTER,1995-12-21,232,740,1,EPS,0.0085,1995-12-21,1996-01-11,1996-09-30,1996-10-16,-0.0261,-0.034600000000000006
AAPL,APPLE COMPUTER,1995-12-21,211,4299,1,EPS,0.01,1995-12-21,1996-01-16,1996-09-30,1996-10-16,-0.0261,-0.0361
AAPL,APPLE COMPUTER,1995-12-21,308,677,1,EPS,0.0052,1995-12-21,1996-02-02,1996-09-30,1996-10-16,-0.0261,-0.0313
AAPL,APPLE COMPUTER,1995-12-26,125,8487,1,EPS,0.0098,1995-12-26,1996-01-05,1996-09-30,1996-10-16,-0.0261,-0.0359
AAPL,APPLE COMPUTER,1995-12-26,114,494,1,EPS,0.0062,1995-12-26,1996-01-10,1996-09-30,1996-10-16,-0.0261,-0.0323
AAPL,APPLE COMPUTER,1995-12-29,28,1997,1,EPS,0.0089,1995-12-29,1996-01-10,1996-09-30,1996-10-16,-0.0261,-0.035
AAPL,APPLE COMPUTER,1996-01-04,811,4363,1,EPS,0.0179,1996-01-04,1996-01-04,1996-09-30,1996-10-16,-0.0261,-0.044
AAPL,APPLE COMPUTER,1996-01-10,191,9834,1,EPS,0.0135,1996-01-10,1996-01-26,1996-09-30,1996-10-16,-0.0261,-0.0396
AAPL,APPLE COMPUTER,1996-01-11,189,5668,1,EPS,0.004,1996-01-11,1996-01-17,1996-09-30,1996-10-16,-0.0261,-0.030100000000000002
AAPL,APPLE COMPUTER,1996-01-11,118,33091,1,EPS,0.0103,1996-01-11,1996-01-17,1996-09-30,1996-10-16,-0.0261,-0.0364
AAPL,APPLE COMPUTER,1996-01-11,54,689,1,EPS,0.0071,1996-01-11,1996-01-17,1996-09-30,1996-10-16,-0.0261,-0.0332
AAPL,APPLE COMPUTER,1996-01-11,28,1997,1,EPS,0.0022,1996-01-11,1996-01-17,1996-09-30,1996-10-16,-0.0261,-0.028300000000000002
AAPL,APPLE COMPUTER,1996-01-11,100,9486,1,EPS,0.0045,1996-01-11,1996-02-02,1996-09-30,1996-10-16,-0.0261,-0.030600000000000002
AAPL,APPLE COMPUTER,1996-01-11,142,54,1,EPS,-0.0012,1996-01-11,1996-02-22,1996-09-30,1996-10-16,-0.0261,-0.024900000000000002
AAPL,APPLE COMPUTER,1996-01-12,1388,9514,1,EPS,0.0,1996-01-11,1996-03-27,1996-09-30,1996-10-16,-0.0261,-0.0261
AAPL,APPLE COMPUTER,1996-01-12,158,9620,1,EPS,0.0089,1996-01-12,1996-01-12,1996-09-30,1996-10-16,-0.0261,-0.035
AAPL,APPLE COMPUTER,1996-01-12,811,4363,1,EPS,0.0045,1996-01-12,1996-01-16,1996-09-30,1996-10-16,-0.0261,-0.030600000000000002
AAPL,APPLE COMPUTER,1996-01-12,29,9077,1,EPS,0.0105,1996-01-12,1996-01-17,1996-09-30,1996-10-16,-0.0261,-0.0366
AAPL,APPLE COMPUTER,1996-01-12,873,71723,1,EPS,-0.0014,1996-01-12,1996-01-18,1996-09-30,1996-10-16,-0.0261,-0.024700000000000003
AAPL,APPLE COMPUTER,1996-01-12,37,9236,1,EPS,0.0,1996-01-12,1996-01-18,1996-09-30,1996-10-16,-0.0261,-0.0261
AAPL,APPLE COMPUTER,1996-01-12,232,740,1,EPS,0.0011,1996-01-12,1996-01-19,1996-09-30,1996-10-16,-0.0261,-0.027200000000000002
AAPL,APPLE COMPUTER,1996-01-12,125,8487,1,EPS,0.006,1996-01-12,1996-01-26,1996-09-30,1996-10-16,-0.0261,-0.032100000000000004
AAPL,APPLE COMPUTER,1996-01-15,183,5166,1,EPS,0.0097,1996-01-14,1996-01-19,1996-09-30,1996-10-16,-0.0261,-0.0358
AAPL,APPLE COMPUTER,1996-01-15,114,494,1,EPS,0.0018,1996-01-15,1996-01-15,1996-09-30,1996-10-16,-0.0261,-0.0279
AAPL,APPLE COMPUTER,1996-01-15,215,685,1,EPS,0.0031,1996-01-15,1996-02-06,1996-09-30,1996-10-16,-0.0261,-0.0292
AAPL,APPLE COMPUTER,1996-01-16,933,9514,1,EPS,-0.0037,1996-01-16,1996-01-16,1996-09-30,1996-10-16,-0.0261,-0.022400000000000003
AAPL,APPLE COMPUTER,1996-01-16,192,1830,1,EPS,-0.0031,1996-01-16,1996-03-19,1996-09-30,1996-10-16,-0.0261,-0.023000000000000003
AAPL,APPLE COMPUTER,1996-01-17,863,30168,1,EPS,0.0158,1996-01-17,1996-01-17,1996-09-30,1996-10-16,-0.0261,-0.04190000000000001
AAPL,APPLE COMPUTER,1996-01-17,211,4299,1,EPS,0.0054,1996-01-17,1996-01-17,1996-09-30,1996-10-16,-0.0261,-0.0315
AAPL,APPLE COMPUTER,1996-01-18,241,3810,1,EPS,0.0054,1996-01-18,1996-01-30,1996-09-30,1996-10-16,-0.0261,-0.0315
AAPL,APPLE COMPUTER,1996-01-18,28,1997,1,EPS,-0.0067,1996-01-18,1996-03-13,1996-09-30,1996-10-16,-0.0261,-0.0194
AAPL,APPLE COMPUTER,1996-01-18,54,689,1,EPS,-0.0022,1996-01-18,1996-03-18,1996-09-30,1996-10-16,-0.0261,-0.0239
AAPL,APPLE COMPUTER,1996-01-18,189,5668,1,EPS,-0.0067,1996-01-18,1996-03-20,1996-09-30,1996-10-16,-0.0261,-0.0194
AAPL,APPLE COMPUTER,1996-01-18,118,33091,1,EPS,-0.0094,1996-01-18,1996-03-20,1996-09-30,1996-10-16,-0.0261,-0.0167
AAPL,APPLE COMPUTER,1996-01-18,211,4299,1,EPS,-0.0041,1996-01-18,1996-03-28,1996-09-30,1996-10-16,-0.0261,-0.022000000000000002
AAPL,APPLE COMPUTER,1996-01-19,37,9236,1,EPS,-0.008,1996-01-19,1996-02-07,1996-09-30,1996-10-16,-0.0261,-0.0181
AAPL,APPLE COMPUTER,1996-01-19,29,9077,1,EPS,-0.0011,1996-01-19,1996-03-01,1996-09-30,1996-10-16,-0.0261,-0.025
AAPL,APPLE COMPUTER,1996-01-19,863,30168,1,EPS,-0.0059,1996-01-19,1996-03-19,1996-09-30,1996-10-16,-0.0261,-0.020200000000000003
AAPL,APPLE COMPUTER,1996-01-19,873,71723,1,EPS,-0.0048,1996-01-19,1996-03-27,1996-09-30,1996-10-16,-0.0261,-0.021300000000000003
AAPL,APPLE COMPUTER,1996-01-19,68,18367,1,EPS,-0.003,1996-01-19,1996-04-17,1996-09-30,1996-10-16,-0.0261,-0.023100000000000002
AAPL,APPLE COMPUTER,1996-01-22,232,740,1,EPS,-0.0081,1996-01-19,1996-02-08,1996-09-30,1996-10-16,-0.0261,-0.018000000000000002
AAPL,APPLE COMPUTER,1996-01-22,183,5166,1,EPS,-0.0009,1996-01-21,1996-02-20,1996-09-30,1996-10-16,-0.0261,-0.0252
AAPL,APPLE COMPUTER,1996-01-22,86,9900,1,EPS,-0.0103,1996-01-22,1996-02-05,1996-09-30,1996-10-16,-0.0261,-0.0158
AAPL,APPLE COMPUTER,1996-01-22,11,938,1,EPS,-0.0045,1996-01-22,1996-02-09,1996-09-30,1996-10-16,-0.0261,-0.0216
AAPL,APPLE COMPUTER,1996-01-22,114,494,1,EPS,-0.0041,1996-01-22,1996-02-16,1996-09-30,1996-10-16,-0.0261,-0.022000000000000002
AAPL,APPLE COMPUTER,1996-01-23,94,10229,1,EPS,0.0067,1996-01-23,1996-01-29,1996-09-30,1996-10-16,-0.0261,-0.0328
AAPL,APPLE COMPUTER,1996-01-24,7,6867,1,EPS,-0.0027,1996-01-24,1996-01-26,1996-09-30,1996-10-16,-0.0261,-0.0234
AAPL,APPLE COMPUTER,1996-01-24,229,31901,1,EPS,-0.0087,1996-01-24,1996-05-20,1996-09-30,1996-10-16,-0.0261,-0.017400000000000002
AAPL,APPLE COMPUTER,1996-01-29,811,4363,1,EPS,-0.0027,1996-01-29,1996-02-06,1996-09-30,1996-10-16,-0.0261,-0.0234
AAPL,APPLE COMPUTER,1996-01-29,125,8487,1,EPS,-0.0062,1996-01-29,1996-03-11,1996-09-30,1996-10-16,-0.0261,-0.0199
AAPL,APPLE COMPUTER,1996-01-29,191,9834,1,EPS,-0.0082,1996-01-29,1996-04-16,1996-09-30,1996-10-16,-0.0261,-0.0179
AAPL,APPLE COMPUTER,1996-01-30,7,6867,1,EPS,-0.0017,1996-01-30,1996-04-19,1996-09-30,1996-10-16,-0.0261,-0.0244
AAPL,APPLE COMPUTER,1996-01-31,241,3810,1,EPS,-0.0018,1996-01-30,1996-02-06,1996-09-30,1996-10-16,-0.0261,-0.024300000000000002
AAPL,APPLE COMPUTER,1996-02-05,308,677,1,EPS,0.0,1996-02-05,1996-03-28,1996-09-30,1996-10-16,-0.0261,-0.0261
AAPL,APPLE COMPUTER,1996-02-05,100,9486,1,EPS,-0.0203,1996-02-05,1996-04-17,1996-09-30,1996-10-16,-0.0261,-0.005800000000000003
AAPL,APPLE COMPUTER,1996-02-06,86,9900,1,EPS,-0.0112,1996-02-06,1996-03-07,1996-09-30,1996-10-16,-0.0261,-0.014900000000000002
AAPL,APPLE COMPUTER,1996-02-07,215,685,1,EPS,-0.0067,1996-02-07,1996-02-20,1996-09-30,1996-10-16,-0.0261,-0.0194
AAPL,APPLE COMPUTER,1996-02-09,232,740,1,EPS,-0.0129,1996-02-09,1996-03-26,1996-09-30,1996-10-16,-0.0261,-0.013200000000000002
AAPL,APPLE COMPUTER,1996-02-12,37,9236,1,EPS,-0.0143,1996-02-12,1996-03-26,1996-09-30,1996-10-16,-0.0261,-0.011800000000000001
AAPL,APPLE COMPUTER,1996-02-12,158,9620,1,EPS,-0.0089,1996-02-12,1996-04-30,1996-09-30,1996-10-16,-0.0261,-0.0172
AAPL,APPLE COMPUTER,1996-02-13,933,9514,1,EPS,-0.008,1996-02-13,1996-02-13,1996-09-30,1996-10-16,-0.0261,-0.0181
AAPL,APPLE COMPUTER,1996-02-13,811,4363,1,EPS,-0.0152,1996-02-13,1996-03-20,1996-09-30,1996-10-16,-0.0261,-0.010900000000000002
AAPL,APPLE COMPUTER,1996-02-13,241,3810,1,EPS,-0.0076,1996-02-13,1996-03-25,1996-09-30,1996-10-16,-0.0261,-0.018500000000000003
AAPL,APPLE COMPUTER,1996-02-13,11,938,1,EPS,-0.0089,1996-02-13,1996-03-25,1996-09-30,1996-10-16,-0.0261,-0.0172
AAPL,APPLE COMPUTER,1996-02-13,94,10229,1,EPS,-0.0116,1996-02-13,1996-03-28,1996-09-30,1996-10-16,-0.0261,-0.014500000000000002
AAPL,APPLE COMPUTER,1996-02-21,215,685,1,EPS,-0.0112,1996-02-21,1996-03-28,1996-09-30,1996-10-16,-0.0261,-0.014900000000000002
AAPL,APPLE COMPUTER,1996-02-21,183,5166,1,EPS,-0.0143,1996-02-21,1996-04-08,1996-09-30,1996-10-16,-0.0261,-0.011800000000000001
AAPL,APPLE COMPUTER,1996-02-26,142,54,1,EPS,-0.0069,1996-02-26,1996-04-30,1996-09-30,1996-10-16,-0.0261,-0.019200000000000002
AAPL,APPLE COMPUTER,1996-03-01,114,494,1,EPS,-0.0169,1996-03-01,1996-04-16,1996-09-30,1996-10-16,-0.0261,-0.009200000000000003
AAPL,APPLE COMPUTER,1996-03-08,86,9900,1,EPS,-0.0179,1996-03-08,1996-03-27,1996-09-30,1996-10-16,-0.0261,-0.008200000000000002
AAPL,APPLE COMPUTER,1996-03-11,29,9077,1,EPS,-0.0044,1996-03-11,1996-03-27,1996-09-30,1996-10-16,-0.0261,-0.0217
AAPL,APPLE COMPUTER,1996-03-12,125,8487,1,EPS,-0.0156,1996-03-11,1996-03-28,1996-09-30,1996-10-16,-0.0261,-0.010500000000000002
AAPL,APPLE COMPUTER,1996-03-12,933,9514,1,EPS,-0.0179,1996-03-12,1996-03-12,1996-09-30,1996-10-16,-0.0261,-0.008200000000000002
AAPL,APPLE COMPUTER,1996-03-12,206,10102,1,EPS,-0.0165,1996-03-12,1996-04-08,1996-09-30,1996-10-16,-0.0261,-0.009600000000000001
AAPL,APPLE COMPUTER,1996-03-14,583,10211,1,EPS,-0.0205,1996-03-14,1996-03-14,1996-09-30,1996-10-16,-0.0261,-0.005600000000000001
AAPL,APPLE COMPUTER,1996-03-14,28,1997,1,EPS,-0.0268,1996-03-14,1996-03-26,1996-09-30,1996-10-16,-0.0261,0.0006999999999999992
AAPL,APPLE COMPUTER,1996-03-19,54,689,1,EPS,-0.0179,1996-03-18,1996-03-28,1996-09-30,1996-10-16,-0.0261,-0.008200000000000002
AAPL,APPLE COMPUTER,1996-03-21,189,5668,1,EPS,-0.0192,1996-03-21,1996-03-27,1996-09-30,1996-10-16,-0.0261,-0.006900000000000003
AAPL,APPLE COMPUTER,1996-03-21,118,33091,1,EPS,-0.0165,1996-03-21,1996-03-27,1996-09-30,1996-10-16,-0.0261,-0.009600000000000001
AAPL,APPLE COMPUTER,1996-03-27,232,740,1,EPS,-0.0259,1996-03-27,1996-04-18,1996-09-30,1996-10-16,-0.0261,-0.00020000000000000226
AAPL,APPLE COMPUTER,1996-03-28,189,5668,1,EPS,-0.0228,1996-03-28,1996-04-10,1996-09-30,1996-10-16,-0.0261,-0.003300000000000001
AAPL,APPLE COMPUTER,1996-03-28,118,33091,1,EPS,-0.0187,1996-03-28,1996-04-17,1996-09-30,1996-10-16,-0.0261,-0.0074
AAPL,APPLE COMPUTER,1996-03-28,86,9900,1,EPS,-0.0268,1996-03-28,1996-04-17,1996-09-30,1996-10-16,-0.0261,0.0006999999999999992
AAPL,APPLE COMPUTER,1996-03-28,28,1997,1,EPS,-0.0326,1996-03-28,1996-04-17,1996-09-30,1996-10-16,-0.0261,0.006499999999999995
AAPL,APPLE COMPUTER,1996-03-28,37,9236,1,EPS,-0.0513,1996-03-28,1996-04-18,1996-09-30,1996-10-16,-0.0261,0.025199999999999997
AAPL,APPLE COMPUTER,1996-03-28,1388,9514,1,EPS,-0.0241,1996-03-28,1996-05-13,1996-09-30,1996-10-16,-0.0261,-0.0020000000000000018
AAPL,APPLE COMPUTER,1996-03-29,29,9077,1,EPS,-0.025,1996-03-29,1996-04-04,1996-09-30,1996-10-16,-0.0261,-0.0011000000000000003
AAPL,APPLE COMPUTER,1996-03-29,192,1830,1,EPS,-0.0242,1996-03-29,1996-04-08,1996-09-30,1996-10-16,-0.0261,-0.0019000000000000024
AAPL,APPLE COMPUTER,1996-03-29,94,10229,1,EPS,-0.0179,1996-03-29,1996-04-16,1996-09-30,1996-10-16,-0.0261,-0.008200000000000002
AAPL,APPLE COMPUTER,1996-03-29,811,4363,1,EPS,-0.0187,1996-03-29,1996-04-17,1996-09-30,1996-10-16,-0.0261,-0.0074
AAPL,APPLE COMPUTER,1996-03-29,241,3810,1,EPS,-0.0482,1996-03-29,1996-04-17,1996-09-30,1996-10-16,-0.0261,0.022099999999999998
AAPL,APPLE COMPUTER,1996-03-29,125,8487,1,EPS,-0.0643,1996-03-29,1996-04-17,1996-09-30,1996-10-16,-0.0261,0.0382
AAPL,APPLE COMPUTER,1996-03-29,54,689,1,EPS,-0.0571,1996-03-29,1996-04-18,1996-09-30,1996-10-16,-0.0261,0.030999999999999996
AAPL,APPLE COMPUTER,1996-03-29,11,938,1,EPS,-0.0567,1996-03-29,1996-04-19,1996-09-30,1996-10-16,-0.0261,0.0306
AAPL,APPLE COMPUTER,1996-03-29,873,71723,1,EPS,-0.0291,1996-03-29,1996-04-23,1996-09-30,1996-10-16,-0.0261,0.002999999999999999
AAPL,APPLE COMPUTER,1996-03-29,211,4299,1,EPS,-0.0599,1996-03-29,1996-04-26,1996-09-30,1996-10-16,-0.0261,0.0338
AAPL,APPLE COMPUTER,1996-03-29,308,677,1,EPS,-0.0151,1996-03-29,1996-04-29,1996-09-30,1996-10-16,-0.0261,-0.011000000000000001
AAPL,APPLE COMPUTER,1996-03-29,215,685,1,EPS,-0.0312,1996-03-29,1996-07-03,1996-09-30,1996-10-16,-0.0261,0.005099999999999997
AAPL,APPLE COMPUTER,1996-04-09,29,9077,1,EPS,-0.017,1996-04-09,1996-04-18,1996-09-30,1996-10-16,-0.0261,-0.0091
AAPL,APPLE COMPUTER,1996-04-09,183,5166,1,EPS,-0.0253,1996-04-09,1996-04-25,1996-09-30,1996-10-16,-0.0261,-0.0008000000000000021
AAPL,APPLE COMPUTER,1996-04-09,863,10455,1,EPS,-0.0402,1996-04-09,1996-06-11,1996-09-30,1996-10-16,-0.0261,0.014099999999999998
AAPL,APPLE COMPUTER,1996-04-11,189,5668,1,EPS,-0.0143,1996-04-04,1996-04-17,1996-09-30,1996-10-16,-0.0261,-0.011800000000000001
AAPL,APPLE COMPUTER,1996-04-17,933,9514,1,EPS,-0.0281,1996-04-17,1996-04-17,1996-09-30,1996-10-16,-0.0261,0.0019999999999999983
AAPL,APPLE COMPUTER,1996-04-17,191,9834,1,EPS,-0.0171,1996-04-17,1996-04-18,1996-09-30,1996-10-16,-0.0261,-0.009000000000000001
AAPL,APPLE COMPUTER,1996-04-17,206,10102,1,EPS,-0.021,1996-04-17,1996-05-03,1996-09-30,1996-10-16,-0.0261,-0.0051
AAPL,APPLE COMPUTER,1996-04-18,100,9486,1,EPS,-0.0354,1996-04-18,1996-05-07,1996-09-30,1996-10-16,-0.0261,0.0093
AAPL,APPLE COMPUTER,1996-04-18,189,5668,1,EPS,-0.0308,1996-04-18,1996-05-21,1996-09-30,1996-10-16,-0.0261,0.004699999999999999
AAPL,APPLE COMPUTER,1996-04-18,125,8487,1,EPS,-0.0322,1996-04-18,1996-07-17,1996-09-30,1996-10-16,-0.0261,0.006099999999999998
AAPL,APPLE COMPUTER,1996-04-18,86,9900,1,EPS,-0.0312,1996-04-18,1996-07-17,1996-09-30,1996-10-16,-0.0261,0.005099999999999997
AAPL,APPLE COMPUTER,1996-04-18,28,1997,1,EPS,-0.0357,1996-04-18,1996-07-17,1996-09-30,1996-10-16,-0.0261,0.009600000000000001
AAPL,APPLE COMPUTER,1996-04-18,118,33091,1,EPS,-0.0369,1996-04-18,1996-07-18,1996-09-30,1996-10-16,-0.0261,0.0108
AAPL,APPLE COMPUTER,1996-04-19,232,740,1,EPS,-0.0326,1996-04-19,1996-04-19,1996-09-30,1996-10-16,-0.0261,0.006499999999999995
AAPL,APPLE COMPUTER,1996-04-19,68,18367,1,EPS,-0.0296,1996-04-19,1996-07-17,1996-09-30,1996-10-16,-0.0261,0.0034999999999999996
AAPL,APPLE COMPUTER,1996-04-22,54,689,1,EPS,-0.0412,1996-04-22,1996-06-07,1996-09-30,1996-10-16,-0.0261,0.015099999999999999
AAPL,APPLE COMPUTER,1996-04-22,7,6867,1,EPS,-0.0299,1996-04-22,1996-06-27,1996-09-30,1996-10-16,-0.0261,0.003799999999999998
AAPL,APPLE COMPUTER,1996-04-22,232,740,1,EPS,-0.0344,1996-04-22,1996-07-18,1996-09-30,1996-10-16,-0.0261,0.008299999999999998
AAPL,APPLE COMPUTER,1996-04-22,37,9236,1,EPS,-0.0585,1996-04-22,1996-07-18,1996-09-30,1996-10-16,-0.0261,0.0324
AAPL,APPLE COMPUTER,1996-04-23,11,938,1,EPS,-0.0603,1996-04-23,1996-07-18,1996-09-30,1996-10-16,-0.0261,0.034199999999999994
AAPL,APPLE COMPUTER,1996-04-23,241,3810,1,EPS,-0.0808,1996-04-23,1996-07-23,1996-09-30,1996-10-16,-0.0261,0.0547
AAPL,APPLE COMPUTER,1996-04-25,873,71723,1,EPS,-0.0329,1996-04-25,1996-07-31,1996-09-30,1996-10-16,-0.0261,0.006799999999999997
AAPL,APPLE COMPUTER,1996-04-26,183,5166,1,EPS,-0.0641,1996-04-26,1996-05-09,1996-09-30,1996-10-16,-0.0261,0.038000000000000006
AAPL,APPLE COMPUTER,1996-04-26,191,9834,1,EPS,-0.0346,1996-04-26,1996-07-29,1996-09-30,1996-10-16,-0.0261,0.008499999999999997
AAPL,APPLE COMPUTER,1996-04-29,29,9077,1,EPS,-0.0607,1996-04-29,1996-06-10,1996-09-30,1996-10-16,-0.0261,0.03459999999999999
AAPL,APPLE COMPUTER,1996-04-29,114,494,1,EPS,-0.0603,1996-04-29,1996-06-25,1996-09-30,1996-10-16,-0.0261,0.034199999999999994
AAPL,APPLE COMPUTER,1996-04-29,211,4299,1,EPS,-0.0371,1996-04-29,1996-07-26,1996-09-30,1996-10-16,-0.0261,0.011
AAPL,APPLE COMPUTER,1996-04-30,811,4363,1,EPS,-0.0357,1996-04-30,1996-06-17,1996-09-30,1996-10-16,-0.0261,0.009600000000000001
AAPL,APPLE COMPUTER,1996-04-30,308,677,1,EPS,-0.0333,1996-04-30,1996-07-17,1996-09-30,1996-10-16,-0.0261,0.0072000000000000015
AAPL,APPLE COMPUTER,1996-05-01,142,54,1,EPS,-0.0223,1996-05-01,1996-07-02,1996-09-30,1996-10-16,-0.0261,-0.0038000000000000013
AAPL,APPLE COMPUTER,1996-05-03,192,1830,1,EPS,-0.0318,1996-05-03,1996-07-19,1996-09-30,1996-10-16,-0.0261,0.0057
AAPL,APPLE COMPUTER,1996-05-10,206,10102,1,EPS,-0.0313,1996-05-10,1996-06-10,1996-09-30,1996-10-16,-0.0261,0.0052
AAPL,APPLE COMPUTER,1996-05-13,183,5166,1,EPS,-0.039,1996-05-13,1996-07-19,1996-09-30,1996-10-16,-0.0261,0.012899999999999998
AAPL,APPLE COMPUTER,1996-05-15,933,9514,1,EPS,-0.0344,1996-05-15,1996-07-16,1996-09-30,1996-10-16,-0.0261,0.008299999999999998
AAPL,APPLE COMPUTER,1996-05-29,94,10229,1,EPS,-0.0312,1996-05-29,1996-07-16,1996-09-30,1996-10-16,-0.0261,0.005099999999999997
AAPL,APPLE COMPUTER,1996-06-11,29,9077,1,EPS,-0.0571,1996-06-11,1996-07-09,1996-09-30,1996-10-16,-0.0261,0.030999999999999996
AAPL,APPLE COMPUTER,1996-06-11,54,689,1,EPS,-0.0446,1996-06-11,1996-07-29,1996-09-30,1996-10-16,-0.0261,0.0185
AAPL,APPLE COMPUTER,1996-06-14,157,5668,1,EPS,-0.0308,1996-06-14,1996-07-10,1996-09-30,1996-10-16,-0.0261,0.004699999999999999
AAPL,APPLE COMPUTER,1996-06-24,583,10594,1,EPS,-0.0368,1996-06-24,1996-07-03,1996-09-30,1996-10-16,-0.0261,0.010699999999999998
AAPL,APPLE COMPUTER,1996-06-26,114,494,1,EPS,-0.1271,1996-06-26,1996-06-27,1996-09-30,1996-10-16,-0.0261,0.10099999999999999
AAPL,APPLE COMPUTER,1996-07-03,142,54,1,EPS,-0.0777,1996-07-03,1996-09-13,1996-09-30,1996-10-16,-0.0261,0.05160000000000001
